[ 2026-03-16 17:12:40,639 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-16 17:36:51,235 ] root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='artifact\\03_16_2026_17_36_10\\model_trainer\\trained_model\\model.pkl', metric_artifact=ClassificationMetricArtifact(f1_score=0.8887122416534181, precision_score=0.9239669421487603, recall_score=0.8560490045941807, accuracy_score=0.8687910028116214, auc_roc_score=0.8724689467415347))
[ 2026-03-16 17:36:51,238 ] root - INFO - Initialized Model Evaluation Component.
[ 2026-03-16 17:36:51,251 ] root - INFO - Test data loaded and now transforming it for prediction...
[ 2026-03-16 17:36:51,255 ] root - INFO - fixing city column
[ 2026-03-16 17:36:51,261 ] root - INFO - Mapping 'Relevant_Experience' column to binary values
[ 2026-03-16 17:36:51,266 ] root - INFO - Fixing 'Experience' column by replacing '>20' with 21 and '<1' with 0
[ 2026-03-16 17:36:51,271 ] root - INFO - Fixing 'Company_Size' column by replacing '10000+' with 10000-20000 and 'Oct-49' with 10-49 and '<10' with 1-9
[ 2026-03-16 17:36:51,277 ] root - INFO - Splitting 'Company_Size' column into 'Company_Size_Min' and 'Company_Size_Max'
[ 2026-03-16 17:36:51,297 ] root - INFO - Mapping 'last_new_job' column to numeric values, replacing 'never' with 0 and '>4' with 4
[ 2026-03-16 17:36:51,310 ] root - INFO - Test data transformed successfully.
[ 2026-03-16 17:36:51,355 ] root - INFO - Trained model loaded/exists.
[ 2026-03-16 17:36:51,355 ] root - INFO - F1_Score for this model: 0.8887122416534181
[ 2026-03-16 17:36:51,355 ] botocore.hooks - DEBUG - Changing event name from creating-client-class.iot-data to creating-client-class.iot-data-plane
[ 2026-03-16 17:36:51,365 ] botocore.hooks - DEBUG - Changing event name from before-call.apigateway to before-call.api-gateway
[ 2026-03-16 17:36:51,365 ] botocore.hooks - DEBUG - Changing event name from request-created.machinelearning.Predict to request-created.machine-learning.Predict
[ 2026-03-16 17:36:51,372 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.autoscaling.CreateLaunchConfiguration to before-parameter-build.auto-scaling.CreateLaunchConfiguration
[ 2026-03-16 17:36:51,375 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.route53 to before-parameter-build.route-53
[ 2026-03-16 17:36:51,376 ] botocore.hooks - DEBUG - Changing event name from request-created.cloudsearchdomain.Search to request-created.cloudsearch-domain.Search
[ 2026-03-16 17:36:51,381 ] botocore.hooks - DEBUG - Changing event name from docs.*.autoscaling.CreateLaunchConfiguration.complete-section to docs.*.auto-scaling.CreateLaunchConfiguration.complete-section
[ 2026-03-16 17:36:51,386 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.logs.CreateExportTask to before-parameter-build.cloudwatch-logs.CreateExportTask
[ 2026-03-16 17:36:51,387 ] botocore.hooks - DEBUG - Changing event name from docs.*.logs.CreateExportTask.complete-section to docs.*.cloudwatch-logs.CreateExportTask.complete-section
[ 2026-03-16 17:36:51,387 ] botocore.hooks - DEBUG - Changing event name from before-parameter-build.cloudsearchdomain.Search to before-parameter-build.cloudsearch-domain.Search
[ 2026-03-16 17:36:51,389 ] botocore.hooks - DEBUG - Changing event name from docs.*.cloudsearchdomain.Search.complete-section to docs.*.cloudsearch-domain.Search.complete-section
[ 2026-03-16 17:36:51,577 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\boto3\data\s3\2006-03-01\resources-1.json
[ 2026-03-16 17:36:51,580 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\endpoints.json
[ 2026-03-16 17:36:51,722 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\sdk-default-configuration.json
[ 2026-03-16 17:36:51,722 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001D64A788A40>
[ 2026-03-16 17:36:51,900 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.json.gz
[ 2026-03-16 17:36:51,939 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\service-2.sdk-extras.json
[ 2026-03-16 17:36:52,146 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\endpoint-rule-set-1.json.gz
[ 2026-03-16 17:36:52,162 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\partitions.json
[ 2026-03-16 17:36:52,169 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001D64A6E91C0>
[ 2026-03-16 17:36:52,169 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001D66FF3C0E0>
[ 2026-03-16 17:36:52,177 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001D64A6E8F40>
[ 2026-03-16 17:36:52,179 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-03-16 17:36:52,179 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-03-16 17:36:52,180 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-03-16 17:36:52,180 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-03-16 17:36:52,180 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-03-16 17:36:52,187 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-03-16 17:36:52,195 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\_retry.json
[ 2026-03-16 17:36:52,196 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-03-16 17:36:52,200 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-03-16 17:36:52,200 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-03-16 17:36:52,200 ] boto3.resources.factory - DEBUG - Loading s3:s3
[ 2026-03-16 17:36:52,205 ] botocore.hooks - DEBUG - Event choose-service-name: calling handler <function handle_service_name_alias at 0x000001D64A788A40>
[ 2026-03-16 17:36:52,214 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_post at 0x000001D64A6E91C0>
[ 2026-03-16 17:36:52,214 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function lazy_call.<locals>._handler at 0x000001D66FF3C0E0>
[ 2026-03-16 17:36:52,215 ] botocore.hooks - DEBUG - Event creating-client-class.s3: calling handler <function add_generate_presigned_url at 0x000001D64A6E8F40>
[ 2026-03-16 17:36:52,217 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_service
[ 2026-03-16 17:36:52,217 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: environment_global
[ 2026-03-16 17:36:52,217 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_service
[ 2026-03-16 17:36:52,217 ] botocore.configprovider - DEBUG - Looking for endpoint for s3 via: config_global
[ 2026-03-16 17:36:52,219 ] botocore.configprovider - DEBUG - No configured endpoint found.
[ 2026-03-16 17:36:52,222 ] botocore.endpoint - DEBUG - Setting s3 timeout as (60, 60)
[ 2026-03-16 17:36:52,229 ] botocore.client - DEBUG - Registering retry handlers for service: s3
[ 2026-03-16 17:36:52,229 ] botocore.utils - DEBUG - Registering S3 region redirector handler
[ 2026-03-16 17:36:52,233 ] botocore.utils - DEBUG - Registering S3Express Identity Resolver
[ 2026-03-16 17:36:52,235 ] root - INFO - Entered the get_bucket method of SimpleStorageService class
[ 2026-03-16 17:36:52,235 ] boto3.resources.factory - DEBUG - Loading s3:Bucket
[ 2026-03-16 17:36:52,235 ] boto3.resources.model - DEBUG - Renaming Bucket attribute name
[ 2026-03-16 17:36:52,242 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Bucket: calling handler <function lazy_call.<locals>._handler at 0x000001D66FEAB920>
[ 2026-03-16 17:36:52,242 ] root - INFO - Exited the get_bucket method of SimpleStorageService class
[ 2026-03-16 17:36:52,407 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.json
[ 2026-03-16 17:36:52,408 ] botocore.loaders - DEBUG - Loading JSON file: D:\Data Science\Project\career\Lib\site-packages\botocore\data\s3\2006-03-01\paginators-1.sdk-extras.json
[ 2026-03-16 17:36:52,410 ] boto3.resources.collection - DEBUG - Calling paginated s3:list_objects with {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl'}
[ 2026-03-16 17:36:52,410 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function set_list_objects_encoding_type_url at 0x000001D64A78BB00>
[ 2026-03-16 17:36:52,414 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function validate_bucket_name at 0x000001D64A78A660>
[ 2026-03-16 17:36:52,414 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function remove_bucket_from_url_paths_from_model at 0x000001D64A7B8A40>
[ 2026-03-16 17:36:52,415 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.annotate_request_context of <botocore.utils.S3RegionRedirectorv2 object at 0x000001D66FEFA550>>
[ 2026-03-16 17:36:52,415 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method ClientCreator._inject_s3_input_parameters of <botocore.client.ClientCreator object at 0x000001D66FEBF810>>
[ 2026-03-16 17:36:52,415 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function generate_idempotent_uuid at 0x000001D64A78A480>
[ 2026-03-16 17:36:52,417 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function _handle_request_validation_mode_member at 0x000001D64A7B9120>
[ 2026-03-16 17:36:52,417 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <function customize_endpoint_resolver_builtins at 0x000001D64A7B8C20>
[ 2026-03-16 17:36:52,417 ] botocore.hooks - DEBUG - Event before-endpoint-resolution.s3: calling handler <bound method S3RegionRedirectorv2.redirect_from_cache of <botocore.utils.S3RegionRedirectorv2 object at 0x000001D66FEFA550>>
[ 2026-03-16 17:36:52,419 ] botocore.regions - DEBUG - Calling endpoint provider with parameters: {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Region': 'ap-southeast-1', 'UseFIPS': False, 'UseDualStack': False, 'ForcePathStyle': False, 'Accelerate': False, 'UseGlobalEndpoint': False, 'Prefix': 'model.pkl', 'DisableMultiRegionAccessPoints': False, 'UseArnRegion': True}
[ 2026-03-16 17:36:52,421 ] botocore.regions - DEBUG - Endpoint provider result: https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
[ 2026-03-16 17:36:52,423 ] botocore.regions - DEBUG - Selecting from endpoint provider's list of auth schemes: "sigv4". User selected auth scheme is: "None"
[ 2026-03-16 17:36:52,424 ] botocore.regions - DEBUG - Selected auth type "v4" as "v4" with signing context params: {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}
[ 2026-03-16 17:36:52,425 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_expect_header at 0x000001D64A78AA20>
[ 2026-03-16 17:36:52,425 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.apply_signing_cache_key of <botocore.utils.S3ExpressIdentityResolver object at 0x000001D679D2AE10>>
[ 2026-03-16 17:36:52,427 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x000001D64A788CC0>
[ 2026-03-16 17:36:52,427 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x000001D64A78BF60>
[ 2026-03-16 17:36:52,427 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '', 'query_string': {'prefix': 'model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/D,e,Z,C,b cfg/retry-mode#legacy Botocore/1.42.66 Resource'}, 'body': b'', 'auth_path': '/career-swtich-142333318099-ap-southeast-1-an/', 'url': 'https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url', 'context': {'client_region': 'ap-southeast-1', 'client_config': <botocore.config.Config object at 0x000001D66FF375D0>, 'has_streaming_input': False, 'auth_type': 'v4', 'unsigned_payload': None, 'auth_options': ['aws.auth#sigv4'], 'encoding_type_auto_set': True, 's3_redirect': {'redirected': False, 'bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl', 'EncodingType': 'url'}}, 'input_params': {'Bucket': 'career-swtich-142333318099-ap-southeast-1-an', 'Prefix': 'model.pkl'}, 'signing': {'region': 'ap-southeast-1', 'signing_name': 's3', 'disableDoubleEncoding': True}, 'endpoint_properties': {'authSchemes': [{'disableDoubleEncoding': True, 'name': 'sigv4', 'signingName': 's3', 'signingRegion': 'ap-southeast-1'}]}}}
[ 2026-03-16 17:36:52,429 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001D679D09DD0>>
[ 2026-03-16 17:36:52,429 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method ClientCreator._default_s3_presign_to_sigv2 of <botocore.client.ClientCreator object at 0x000001D66FEBF810>>
[ 2026-03-16 17:36:52,432 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001D64A78A200>
[ 2026-03-16 17:36:52,432 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function remove_arn_from_signing_path at 0x000001D64A7B8B80>
[ 2026-03-16 17:36:52,432 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <function _set_extra_headers_for_unsigned_request at 0x000001D64A7B91C0>
[ 2026-03-16 17:36:52,432 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3ExpressIdentityResolver.resolve_s3express_identity of <botocore.utils.S3ExpressIdentityResolver object at 0x000001D679D2AE10>>
[ 2026-03-16 17:36:52,435 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-16 17:36:52,435 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260316T113652Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-16 17:36:52,435 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260316T113652Z
20260316/ap-southeast-1/s3/aws4_request
ee43fd135b1b46108d1159781ba766d3b258ff592f8854e53820ad929e858c0f
[ 2026-03-16 17:36:52,438 ] botocore.auth - DEBUG - Signature:
bf47cd99f5d8bff2560233569ad28680a703322fa1e339aa58a740b0c9a564ac
[ 2026-03-16 17:36:52,438 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method UserAgentString.rebuild_and_replace_user_agent_handler of <botocore.useragent.UserAgentString object at 0x000001D6701B0D90>>
[ 2026-03-16 17:36:52,438 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001D64A7B89A0>
[ 2026-03-16 17:36:52,440 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.42.66 md/Botocore#1.42.66 ua/2.1 os/windows#10 md/arch#amd64 lang/python#3.11.9 md/pyimpl#CPython m/D,e,Z,C,b cfg/retry-mode#legacy Botocore/1.42.66 Resource', 'X-Amz-Date': b'20260316T113652Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIASCI52CPJT3AMY5HI/20260316/ap-southeast-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=bf47cd99f5d8bff2560233569ad28680a703322fa1e339aa58a740b0c9a564ac', 'amz-sdk-invocation-id': b'4047941a-6ffb-46ee-876d-6613e4426ec3', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-16 17:36:52,442 ] botocore.httpsession - DEBUG - Certificate path: D:\Data Science\Project\career\Lib\site-packages\certifi\cacert.pem
[ 2026-03-16 17:36:52,444 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443
[ 2026-03-16 17:36:53,575 ] urllib3.connectionpool - DEBUG - https://career-swtich-142333318099-ap-southeast-1-an.s3.ap-southeast-1.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-03-16 17:36:53,577 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function _handle_200_error at 0x000001D64A7B8F40>
[ 2026-03-16 17:36:53,580 ] botocore.hooks - DEBUG - Event before-parse.s3.ListObjects: calling handler <function handle_expires_header at 0x000001D64A7B8D60>
[ 2026-03-16 17:36:53,580 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'f+ZeOAmtLCeY0anhS6Cbgb+Mz4HKUn5Ie4iceGAm0qQz2FJxkx7VaBHiEDjeu8M8LB8PrvLg9c4=', 'x-amz-request-id': 'CJMJNVA2GVDH77FR', 'Date': 'Mon, 16 Mar 2026 11:36:53 GMT', 'x-amz-bucket-region': 'ap-southeast-1', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-03-16 17:36:53,582 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>career-swtich-142333318099-ap-southeast-1-an</Name><Prefix>model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated></ListBucketResult>'
[ 2026-03-16 17:36:53,582 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <function _update_status_code at 0x000001D64A7B9080>
[ 2026-03-16 17:36:53,582 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D679D2AB90>
[ 2026-03-16 17:36:53,585 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-16 17:36:53,585 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirectorv2.redirect_from_error of <botocore.utils.S3RegionRedirectorv2 object at 0x000001D66FEFA550>>
